indice,num_patrones_cargar,rango_fecha,numero_puntos,tamano_ventana,divisiones,numero_ventanas_exploradas,total_aceptados_findCommon,numero_encontrados_total,porcentaje_aceptacion_findCommon,porcentaje_aceptacion_tendency,tiempo
271,25,8 años y 2 días (2922),2012,340,"[1, 2, 3, 4, 5]",1109,397,41,35.8,10.3,282.9
272,25,8 años y 2 días (2922),2012,340,"[1, 2, 3, 4, 5, 6]",1126,415,56,36.9,13.5,309.36
273,25,8 años y 2 días (2922),2012,380,"[1, 2, 3, 4]",1250,327,38,26.2,11.6,287.97
274,25,8 años y 2 días (2922),2012,380,"[1, 2, 3, 4, 5]",1240,339,35,27.3,10.3,306.19
275,25,8 años y 2 días (2922),2012,380,"[1, 2, 3, 4, 5, 6]",1289,344,46,26.7,13.4,335.03
276,25,8 años y 2 días (2922),2012,400,"[1, 2, 3, 4]",1312,297,38,22.6,12.8,304.06
277,25,8 años y 2 días (2922),2012,400,"[1, 2, 3, 4, 5]",1371,299,33,21.8,11.0,331.66
278,25,8 años y 2 días (2922),2012,400,"[1, 2, 3, 4, 5, 6]",1387,317,44,22.9,13.9,371.89
279,25,8 años y 2 días (2922),2012,450,"[1, 2, 3, 4]",1552,226,25,14.6,11.1,333.26
280,25,8 años y 2 días (2922),2012,450,"[1, 2, 3, 4, 5]",1566,238,27,15.2,11.3,348.73
281,25,8 años y 2 días (2922),2012,450,"[1, 2, 3, 4, 5, 6]",1557,248,27,15.9,10.9,370.5
282,25,8 años y 2 días (2922),2012,500,"[1, 2, 3, 4]",1737,177,18,10.2,10.2,374.01
283,25,8 años y 2 días (2922),2012,500,"[1, 2, 3, 4, 5]",1778,177,20,10.0,11.3,395.0
284,25,8 años y 2 días (2922),2012,500,"[1, 2, 3, 4, 5, 6]",1811,182,18,10.0,9.9,418.65
285,25,10 años y 2 días (3652),2516,200,"[1, 2, 3, 4]",1416,966,116,68.2,12.0,358.23
286,25,10 años y 2 días (3652),2516,200,"[1, 2, 3, 4, 5]",1460,994,110,68.1,11.1,404.74
287,25,10 años y 2 días (3652),2516,200,"[1, 2, 3, 4, 5, 6]",1485,1026,127,69.1,12.4,450.95
288,25,10 años y 2 días (3652),2516,220,"[1, 2, 3, 4]",1418,858,96,60.5,11.2,345.99
289,25,10 años y 2 días (3652),2516,220,"[1, 2, 3, 4, 5]",1455,898,126,61.7,14.0,391.71
290,25,10 años y 2 días (3652),2516,220,"[1, 2, 3, 4, 5, 6]",1491,924,125,62.0,13.5,440.83
291,25,10 años y 2 días (3652),2516,240,"[1, 2, 3, 4]",1399,774,89,55.3,11.5,347.64
292,25,10 años y 2 días (3652),2516,240,"[1, 2, 3, 4, 5]",1412,808,85,57.2,10.5,388.03
293,25,10 años y 2 días (3652),2516,240,"[1, 2, 3, 4, 5, 6]",1412,801,101,56.7,12.6,431.16
294,25,10 años y 2 días (3652),2516,260,"[1, 2, 3, 4]",1392,707,90,50.8,12.7,346.52
295,25,10 años y 2 días (3652),2516,260,"[1, 2, 3, 4, 5]",1397,738,101,52.8,13.7,383.0
296,25,10 años y 2 días (3652),2516,260,"[1, 2, 3, 4, 5, 6]",1353,739,101,54.6,13.7,411.92
297,25,10 años y 2 días (3652),2516,280,"[1, 2, 3, 4]",1320,636,77,48.2,12.1,337.84
298,25,10 años y 2 días (3652),2516,280,"[1, 2, 3, 4, 5]",1355,653,86,48.2,13.2,378.32
299,25,10 años y 2 días (3652),2516,280,"[1, 2, 3, 4, 5, 6]",1408,701,90,49.8,12.8,431.71
300,25,10 años y 2 días (3652),2516,300,"[1, 2, 3, 4]",1392,584,77,42.0,13.2,364.97
301,25,10 años y 2 días (3652),2516,300,"[1, 2, 3, 4, 5]",1404,592,65,42.2,11.0,393.7
302,25,10 años y 2 días (3652),2516,300,"[1, 2, 3, 4, 5, 6]",1442,611,69,42.4,11.3,436.76
303,25,10 años y 2 días (3652),2516,340,"[1, 2, 3, 4]",1400,485,52,34.6,10.7,368.56
304,25,10 años y 2 días (3652),2516,340,"[1, 2, 3, 4, 5]",1448,502,64,34.7,12.7,399.38
305,25,10 años y 2 días (3652),2516,340,"[1, 2, 3, 4, 5, 6]",1517,532,89,35.1,16.7,452.79
306,25,10 años y 2 días (3652),2516,380,"[1, 2, 3, 4]",1678,404,50,24.1,12.4,420.53
307,25,10 años y 2 días (3652),2516,380,"[1, 2, 3, 4, 5]",1737,421,54,24.2,12.8,451.52
308,25,10 años y 2 días (3652),2516,380,"[1, 2, 3, 4, 5, 6]",1706,418,52,24.5,12.4,473.42
309,25,10 años y 2 días (3652),2516,400,"[1, 2, 3, 4]",1746,371,43,21.2,11.6,431.17
310,25,10 años y 2 días (3652),2516,400,"[1, 2, 3, 4, 5]",1793,378,51,21.1,13.5,466.02
311,25,10 años y 2 días (3652),2516,400,"[1, 2, 3, 4, 5, 6]",1887,403,56,21.4,13.9,518.13
312,25,10 años y 2 días (3652),2516,450,"[1, 2, 3, 4]",2119,287,31,13.5,10.8,488.72
313,25,10 años y 2 días (3652),2516,450,"[1, 2, 3, 4, 5]",2157,297,24,13.8,8.1,520.34
314,25,10 años y 2 días (3652),2516,450,"[1, 2, 3, 4, 5, 6]",2170,306,35,14.1,11.4,548.75
315,25,10 años y 2 días (3652),2516,500,"[1, 2, 3, 4]",2481,211,23,8.5,10.9,570.46
316,25,10 años y 2 días (3652),2516,500,"[1, 2, 3, 4, 5]",2536,216,28,8.5,13.0,600.49
317,25,10 años y 2 días (3652),2516,500,"[1, 2, 3, 4, 5, 6]",2537,218,30,8.6,13.8,621.79
318,25,15 años y 3 días (5478),3774,300,"[1, 2, 3, 4]",1988,858,97,43.2,11.3,537.73
319,25,15 años y 3 días (5478),3774,300,"[1, 2, 3, 4, 5]",2111,911,105,43.2,11.5,613.92
320,25,15 años y 3 días (5478),3774,300,"[1, 2, 3, 4, 5, 6]",2107,961,120,45.6,12.5,674.85
321,25,15 años y 3 días (5478),3774,340,"[1, 2, 3, 4]",2151,748,93,34.8,12.4,585.3
322,25,15 años y 3 días (5478),3774,340,"[1, 2, 3, 4, 5]",2192,783,116,35.7,14.8,641.32
323,25,15 años y 3 días (5478),3774,340,"[1, 2, 3, 4, 5, 6]",2270,815,106,35.9,13.0,698.58
324,25,15 años y 3 días (5478),3774,380,"[1, 2, 3, 4]",2553,626,73,24.5,11.7,656.37
325,25,15 años y 3 días (5478),3774,380,"[1, 2, 3, 4, 5]",2645,648,85,24.5,13.1,729.65
326,25,15 años y 3 días (5478),3774,380,"[1, 2, 3, 4, 5, 6]",2625,654,89,24.9,13.6,771.06
327,25,15 años y 3 días (5478),3774,400,"[1, 2, 3, 4]",2741,570,69,20.8,12.1,713.75
328,25,15 años y 3 días (5478),3774,400,"[1, 2, 3, 4, 5]",2803,589,72,21.0,12.2,772.72
329,25,15 años y 3 días (5478),3774,400,"[1, 2, 3, 4, 5, 6]",2861,625,82,21.8,13.1,840.14
330,25,15 años y 3 días (5478),3774,450,"[1, 2, 3, 4]",3293,441,53,13.4,12.0,814.43
331,25,15 años y 3 días (5478),3774,450,"[1, 2, 3, 4, 5]",3372,446,47,13.2,10.5,864.96
332,25,15 años y 3 días (5478),3774,450,"[1, 2, 3, 4, 5, 6]",3351,460,50,13.7,10.9,908.68
333,25,15 años y 3 días (5478),3774,500,"[1, 2, 3, 4]",4053,321,37,7.9,11.5,998.81
334,25,15 años y 3 días (5478),3774,500,"[1, 2, 3, 4, 5]",4063,334,45,8.2,13.5,1034.86
335,25,15 años y 3 días (5478),3774,500,"[1, 2, 3, 4, 5, 6]",4161,346,40,8.3,11.6,1095.93
